timestamp,price,market_caps,total_volumes
2026-02-18 23:45:22.366,263.5262530806233,4365054986.177175,327974851.7233653
2026-02-18 23:50:01.421,263.77156439199683,4364327108.132369,327416819.698132
2026-02-18 23:55:46.544,263.903420559376,4366246996.230658,325549433.06219345
2026-02-19 00:00:30.514,264.2701400113828,4370262899.673602,327997884.30611265
2026-02-19 00:06:08.991,263.81640250298796,4373961328.286481,323311276.7819985
2026-02-19 00:10:29.117,263.8911276511731,4373961328.286481,323372556.1603443
2026-02-19 00:15:30.656,263.58719934052135,4373961328.286481,321726947.86915886
2026-02-19 00:20:22.161,264.0262666507226,4364553421.291629,324004589.40364695
2026-02-19 00:25:19.625,263.6406651706028,4364553421.291629,323358687.7894354
2026-02-19 00:30:16.633,263.0809883750787,4364553421.291629,371608496.9325272
2026-02-19 00:35:39.557,261.2541178757059,4356512658.82524,320084815.5142269
2026-02-19 00:40:40.518,261.91706361824185,4330145546.340535,321478970.8915499
2026-02-19 00:45:41.359,262.5286711156449,4338416323.397396,317902992.04495823
2026-02-19 00:50:37.179,261.95060040322943,4348018252.8772,316131607.10069585
2026-02-19 00:55:32.906,261.356554392974,4336133998.194888,313504692.47349095
2026-02-19 01:00:38.875,261.30863880230834,4326620032.816291,313276373.0995107
2026-02-19 01:05:43.998,262.04118447823555,4327526030.159251,312996537.8032166
2026-02-19 01:10:44.934,262.418381161097,4339665717.364527,310892234.00307864
2026-02-19 01:16:19.969,263.621677398856,4358586338.42999,313065753.7800543
2026-02-19 01:20:52.756,263.6045603595888,4358586338.42999,313222534.64367104
2026-02-19 01:26:11.101,263.6842734146592,4365945777.590787,312924476.8820058
2026-02-19 01:30:46.851,264.1843656325269,4374945149.905977,311641956.88938636
2026-02-19 01:35:59.648,264.92471838471334,4387194576.937767,308521628.6892599
2026-02-19 01:41:37.691,264.76525312681775,4383003905.941428,307196590.8093315
2026-02-19 01:45:55.192,266.51610146395444,4410692217.914711,356844452.0854902
2026-02-19 01:51:48.172,265.8026731160238,4403007632.897088,305156105.30979323
2026-02-19 01:55:55.578,265.12081678117147,4391122946.009926,301815462.0928706
2026-02-19 02:00:21.025,264.4808649784828,4379855237.497399,299231436.0724659
2026-02-19 02:05:05.325,264.38600065822726,4379855237.497399,283850227.1595864
2026-02-19 02:10:42.638,264.7947361779499,4384362691.995703,297849565.49908626
2026-02-19 02:15:46.449,264.3273757811846,4384362691.995703,295882844.490436
2026-02-19 02:20:47.713,264.7466979309632,4384362691.995703,295672557.9921977
2026-02-19 02:25:47.035,264.9989931170169,4388223189.756339,295284474.3846416
2026-02-19 02:31:00.423,265.5830868475015,4395697496.690675,295596865.8072213
2026-02-19 02:35:21.658,265.1825198751777,4396904163.48581,295424591.828595
2026-02-19 02:40:18.749,264.70934308893504,4387300911.708344,293648625.64909214
2026-02-19 02:46:14.132,264.2010105003204,4380614565.660477,294832795.6051757
2026-02-19 02:50:57.454,264.55615536470907,4381918223.718379,237861937.49722037
2026-02-19 02:55:58.213,264.7792462808367,4384804554.6089525,294653215.47555405
2026-02-19 03:01:48.105,264.4799024656448,4383955760.197999,294461514.3339473
2026-02-19 03:06:32.087,264.59082684137746,4379423006.683256,293583438.68504065
2026-02-19 03:10:59.941,264.31397697570054,4378250365.806605,292880598.10426277
2026-02-19 03:16:39.711,263.96651692619537,4378250365.806605,292490565.6127346
2026-02-19 03:20:50.439,264.1170445134645,4378250365.806605,291424038.9210027
2026-02-19 03:25:51.837,264.4143811078376,4374188578.445442,289344748.23868227
2026-02-19 03:30:47.441,264.28729079270556,4377753766.203579,278579522.096794
2026-02-19 03:36:11.604,264.0080896214114,4372025984.428384,289101643.68728554
2026-02-19 03:40:39.253,263.84384661428544,4372025984.428384,288901462.2404512
2026-02-19 03:46:24.208,264.05592489736233,4372804225.909266,288877991.459001
2026-02-19 03:51:02.835,263.9527315996125,4372804225.909266,288864589.9441447
2026-02-19 03:55:48.351,264.17321003774197,4371109244.679619,287949746.9249967
2026-02-19 04:00:58.931,263.32237967148325,4374760411.058233,289489104.90726554
2026-02-19 04:05:48.875,263.80174267288766,4360697956.223801,289695049.1682068
2026-02-19 04:10:42.040,263.4757584146818,4368601842.841291,289336584.3868706
2026-02-19 04:16:40.470,263.1731530665616,4363524891.194539,288483244.5587449
2026-02-19 04:20:46.528,263.0236646320833,4363524891.194539,288039500.4050868
2026-02-19 04:25:52.137,262.2886798632697,4344520349.326434,287622391.4178825
2026-02-19 04:31:07.653,262.4059922257589,4346048172.116804,287866772.13578254
2026-02-19 04:36:04.246,262.7103952799026,4349331507.400381,288670210.3580176
2026-02-19 04:40:59.697,263.5505556099518,4354831476.15046,289917743.7957197
2026-02-19 04:45:38.056,263.57460521569635,4365353054.933975,289803785.8090174
2026-02-19 04:50:47.611,263.1495204082551,4361806070.101933,289699724.2188512
2026-02-19 04:55:53.261,263.23578168337957,4358918192.09853,280375431.90400356
2026-02-19 05:00:55.537,263.56200434325507,4365167547.572668,288396976.8653969
2026-02-19 05:05:39.289,263.45555959620236,4362776346.018175,288096806.46309716
2026-02-19 05:10:51.164,263.079667436237,4354751544.6917925,289209220.362638
